Serial,Code,Product Name (Arabic),Product Name (english),Description (Arabic),Description (English),Category (Arabic),Category (English),Net Cost Value,Cost Price,Net,Case Net,In Stock
475,1000265,حب العزيز علبه 1,Tiger Nut Box 1,"حب العزيز علبه 1 من البذور الطبيعية عالية الجودة، غنية بالعناصر الغذائية والفيتامينات المفيدة للصحة.","Seeds العزيز علبه 1 are high-quality natural seeds, rich in nutrients and vitamins beneficial for health.",البذور,Seeds,0,0,0,0,0
476,1000266,عنروت علبه 2,Sarcocolla Box 2,"عنروت علبه 2 من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",عنروت علبه 2 is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,0,0,0
477,1000267,خلطة راحة المعده,Stomach Relief Mix,"خلطة راحة المعده من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",خلطة راحة المعده is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,0,0,0
478,1000268,خلطة اثر للرشاقه,Athar Slimming Mix,"خلطة اثر للرشاقه من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",خلطة اثر للرشاقه is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,0,0,0
479,9.55012E+12,حلبه الرجوى 250جم,Al-Rajwa Fenugreek 250g,"حلبه الرجوى 250جم من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",Fenugreek الرجوى 250جم is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,6,6,0
480,6.28501E+12,مستكا الهلال علبه 10جم,Al-Hilal Mastic Box 10g,"مستكا الهلال علبه 10جم من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",Mastic الهلال علبه 10جم is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,12,12,0
481,6.214E+12,عرقسوس رمزي,Ramzi Licorice,"عرقسوس رمزي من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",عرقسوس رمزي is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,6,6,0
482,6.28702E+12,حبوب اللقاح قطوف الوادي 10جم,Qutoof Al-Wadi Pollen Grains 10g,"حبوب اللقاح قطوف الوادي 10جم من البذور الطبيعية عالية الجودة، غنية بالعناصر الغذائية والفيتامينات المفيدة للصحة.","حبوب اللقاح قطوف الوادي 10جم are high-quality natural seeds, rich in nutrients and vitamins beneficial for health.",البذور,Seeds,0,0,12,12,0
483,6.28702E+12,غذاء ملكات النحل قطوف الوادي 10جم,Qutoof Al-Wadi Royal Jelly 10g,"غذاء ملكات النحل قطوف الوادي 10جم من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",غذاء ملكات النحل قطوف الوادي 10جم is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,12,12,0
484,6.28702E+12,مسحوق العكبر قطوف الوادي 10جم,Qutoof Al-Wadi Propolis Powder 10g,"مسحوق العكبر قطوف الوادي 10جم من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",مسحوق العكبر قطوف الوادي 10جم is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,12,12,0
485,1000269,بذور الشيا,Chia Seeds,"بذور الشيا من البذور الطبيعية عالية الجودة، غنية بالعناصر الغذائية والفيتامينات المفيدة للصحة.","Seeds الشيا are high-quality natural seeds, rich in nutrients and vitamins beneficial for health.",البذور,Seeds,0,0,3,3,0
486,1000270,سمسم محمص,Roasted Sesame,"سمسم محمص من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",سمسم محمص is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,1.67,1.67,0
487,1000271,شاي اخضر فيتنامي,Vietnamese Green Tea,"شاي اخضر فيتنامي مشروب طبيعي منعش ولذيذ، يحضر بطريقة تقليدية ويتميز بفوائده الصحية.","شاي اخضر فيتنامي is a refreshing and delicious natural beverage, prepared traditionally with health benefits.",المشروبات,Beverages,0,0,2,2,0
488,1000272,بربرين مجفف علبه 100,Dried Berberine Box 100,"بربرين مجفف علبه 100 من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",بربرين Dried علبه 100 is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,0,0,0
489,1000273,شاي باجبير,Bajbeir Tea,"شاي باجبير مشروب طبيعي منعش ولذيذ، يحضر بطريقة تقليدية ويتميز بفوائده الصحية.","شاي باجبير is a refreshing and delicious natural beverage, prepared traditionally with health benefits.",المشروبات,Beverages,0,0,1,1,0
490,6.28553E+12,لبان مملكة اللبان 100جم,Kingdom of Frankincense 100g,"لبان مملكة اللبان 100جم من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",لبان مملكة اللبان 100جم is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,12,12,0
491,1000274,بربرين مجفف,Dried Berberine,"بربرين مجفف من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",بربرين Dried is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,315,105,3,3,0
492,1000275,لبان نيجيرى,Nigerian Frankincense,"لبان نيجيرى من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",لبان نيجيرى is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,-3,-3,0
493,6.281E+12,شاي ازرق المرواني 50جم,Al-Marwani Blue Tea 50g,"شاي ازرق المرواني 50جم مشروب طبيعي منعش ولذيذ، يحضر بطريقة تقليدية ويتميز بفوائده الصحية.","شاي ازرق المرواني 50جم is a refreshing and delicious natural beverage, prepared traditionally with health benefits.",المشروبات,Beverages,0,0,6,6,0
494,1000276,عنزروت علبه 2,Sarcocolla Box 2,"عنزروت علبه 2 من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",عنزروت علبه 2 is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,0,0,0
495,1000277,شيلاجيت علبه 1,Shilajit Box 1,"شيلاجيت علبه 1 من الأعشاب الطبيعية عالية الجودة، تستخدم في الطب الشعبي والتقليدي لفوائدها الصحية المتعددة.",شيلاجيت علبه 1 is a high-quality natural herb used in traditional and folk medicine for its multiple health benefits.,الأعشاب الطبيعية,Natural Herbs,0,0,0,0,0
496,6.28704E+12,شامبو اكليل الجبل بيوتي 500مل,Beauty Rosemary Shampoo 500ml,"شامبو اكليل الجبل بيوتي 500مل منتج تجميلي طبيعي آمن للاستخدام اليومي، يعتني ببشرتك بطريقة صحية وطبيعية.","شامبو اكليل الجبل بيوتي 500مل is a natural cosmetic product safe for daily use, caring for your skin in a healthy and natural way.",مستحضرات التجميل,Cosmetics & Beauty,0,0,6,6,0
497,6.28704E+12,شامبو المحلب بيوتي 500مل,Beauty Mahlab Shampoo 500ml,"شامبو المحلب بيوتي 500مل منتج تجميلي طبيعي آمن للاستخدام اليومي، يعتني ببشرتك بطريقة صحية وطبيعية.","شامبو المحلب بيوتي 500مل is a natural cosmetic product safe for daily use, caring for your skin in a healthy and natural way.",مستحضرات التجميل,Cosmetics & Beauty,0,0,6,6,0
498,2.78121E+12,كويت شوب شامبو الخلطه العجيبه 450مل,Kuwait Shop Wonder Mix Shampoo 450ml,"كويت شوب شامبو الخلطه العجيبه 450مل منتج تجميلي طبيعي آمن للاستخدام اليومي، يعتني ببشرتك بطريقة صحية وطبيعية.","كويت شوب شامبو الخلطه العجيبه 450مل is a natural cosmetic product safe for daily use, caring for your skin in a healthy and natural way.",مستحضرات التجميل,Cosmetics & Beauty,0,0,6,6,0
